id,title,price,currency,square footage,rooms,floor,district
65195028,Wybickiego 5 FORTnatura gotowe do odbioru| 3-pok. | A2.7,850000.0,PLN,53.24,THREE,GROUND,Prądnik Biały
67776484,Osiedle Teatralne 19 Nowa HUTA gotowe do odbioru | M24 - 1 pokój,589421.0,PLN,36.61,ONE,THIRD,Nowa Huta
67850371,"Dwa oddzielne pokoje, osiedle Jagiellońskie",490000.0,PLN,38.0,TWO,FOURTH,Bieńczyce
67850370,"Nowe 2 pokoje, 31 m2, wysoki standard, Czyżyny",675000.0,PLN,31.0,TWO,FIRST,Czyżyny
67849096,Kraków Stare Miasto sprzedaż/zamiana,1963000.0,PLN,103.0,FOUR,SECOND,Grzegórzki
67520620,Przestronne | Widne | 3-pok. | 62.8 m2 | 4p | Dostępne | Bez PCC,799000.0,PLN,62.8,THREE,FOURTH,Podgórze
67850298,"Mieszkanie 2 pokojowe Żabiniec 34.57 m2, 2016 rok",605000.0,PLN,34.57,TWO,SECOND,Prądnik Biały
67850295,2 Pokoje z ogródkiem! Dostępne wyższe piętra!,589700.0,PLN,40.0,TWO,GROUND,Prądnik Biały
67797805,BEZPOŚREDNIO - Inwestycyjny UNIKAT - Dwupak 72m² - Widok na WAWEL,1590000.0,PLN,72.0,THREE,THIRD,Dębniki
96785080700067,Nowa Huta | Bieńczyce | os. Strusia ⭐ 2 pok.  44m2 // DO WEJŚCIA,615000.0,PLN,44.25,TWO,THIRD,Bieńczyce
67813194,"2 poziomowe, ogródek, garaż, przy Galerii Bronowice (Właściciel)",1385000.0,PLN,75.73,FOUR,GROUND,Prądnik Biały
67850230,"Dębniki, 3 pokoje, Twoje 62 m²",708000.0,PLN,62.85,THREE,SECOND,Dębniki
67840672,Okazja-Kawalerka tuż przy Rynku Głównym. Bezpośrednio!,795000.0,PLN,30.0,ONE,SECOND,Stare Miasto
67774496,"Zadbane, jasne mieszkanie do wprowadzenia",740000.0,PLN,56.0,THREE,FIRST,Podgórze Duchackie
67781434,Przytulne mieszkanie 35m2 + Antresola (5m2) + Spiżarnia,690000.0,PLN,35.0,ONE,SIXTH,Prądnik Biały
66302563,3-pokojowe mieszkanie 59m2 + loggia,1169000.0,PLN,59.09,THREE,SECOND,Prądnik Biały
66360421,2-pokojowe mieszkanie 40m2 + loggia,702438.0,PLN,40.37,TWO,SECOND,Prądnik Biały
66295358,Forma Otwarta,,,,,,Prądnik Biały
67850029,Dla kochających rytm miasta lub inwestora (najem krótkoterminowy),847100.0,PLN,43.0,TWO,FOURTH,Grzegórzki
66324592,Craft Zabłocie,,,,,,Podgórze
67849963,Tylko 12 200zł za M2⭐Duży balkon⭐Bardzo jasne,709000.0,PLN,58.0,THREE,TENTH,Mistrzejowice
67849948,"2 Pokoje, Osobna Kuchnia, Balkon! Do Odświeżenia!",579000.0,PLN,42.08,TWO,ABOVE_TENTH,Prądnik Czerwony
67849941,55 m² | 2 pokoje | Balkon | Jasne | Bronowice | Zielona okolica,695000.0,PLN,55.0,TWO,FIRST,Prądnik Biały
67849902,"Jednopokojowe mieszkanie 32,03 m2 z balkonem",495000.0,PLN,32.03,ONE,SECOND,Prądnik Biały
67812843,2 pokojowe mieszkanie na ul. Filtrowej w Bronowicach,699000.0,PLN,35.0,TWO,FOURTH,Bronowice
66716876,Mieszkanie z balkonem bezpośrednio od właściciela,695000.0,PLN,47.97,TWO,GROUND,Mistrzejowice
67849847,"Komfortowe 2 pokojowe w nowym bloku, wyposażone",887100.0,PLN,52.0,TWO,FOURTH,Bronowice
67781222,Przestronne 2-pokojowe mieszkanie z balkonem,560000.0,PLN,41.0,TWO,FIRST,Prądnik Biały
66969891,2-pokojowe mieszkanie 39m2 Bezpośrednio,633333.0,PLN,39.46,TWO,FIRST,Bieżanów-Prokocim
67849683,Mieszkanie z poddaszem 78 m² - 2 miejsca parkingowe fotowoltaika klima,846000.0,PLN,78.0,THREE,FIRST,Wieliczka
67023519,"Nowe, 2‑pokojowe mieszkanie (bez pośredników, bez PCC) spacer video",698480.0,PLN,45.53,TWO,FOURTH,Podgórze Duchackie
67325719,"Romanowicza 1 - gotowiec inwestycyjny w ciągłym najmie, 2 samodzielne",1582540.0,PLN,77.74,FOUR,SECOND,Podgórze
67832877,"Mieszkanie (58,87m2) w Krakowie ul.Wrocławska ,3 pokoje, po remoncie.",899000.0,PLN,58.87,THREE,SIXTH,Krowodrza
67825253,"3 pokoje 79 m2 z dużym ogródkiem, Zielona okolica, Gotowe mieszkania",799000.0,PLN,79.0,THREE,GROUND,Dębniki
67849625,"Nowoczesne 2-pokojowe, jasne mieszkanie z balkonem i parkingiem.",669000.0,PLN,30.76,TWO,FIRST,Czyżyny
67356172,Wygodny układ 4-pok. / 2 łazienki / ukończona inwestycja,967000.0,PLN,68.26,FOUR,FIRST,Prądnik Biały
67849615,Bronowice ul. Na Błonie⭐3pok / 52m2 + balkon⭐,759000.0,PLN,52.16,THREE,NINTH,Bronowice
67230856,"ul.Podedworze 13, 34,05m2, gotowe, z miejscem postojowym",533000.0,PLN,34.5,ONE,SIXTH,Podgórze Duchackie
67849592,"Mieszkanie inwestycyjne – Kraków, ul. Fabryczna/Aleja Pokoju - PEREŁKA",554900.0,PLN,27.0,TWO,SECOND,Grzegórzki
67778571,3 osobne pokoje | taras | Stawowa Residence,1200000.0,PLN,66.46,THREE,SECOND,Prądnik Biały
67766253,Zachód słońca w Twoim salonie - Prądnik Czerwony,719000.0,PLN,46.99,TWO,FOURTH,Mistrzejowice
67770823,Wyremontowane 2 pokoje z jasną kuchnią - Kabel,715000.0,PLN,48.01,TWO,THIRD,Podgórze
67849493,Nietuzinkowe mieszkanie ul.Twardowskiego.,930000.0,PLN,73.42,TWO,SECOND,Dębniki
67849440,Apartament Ludwinów 4 pok. - Gotowe DO Negocjacji,1173933.75,PLN,63.03,FOUR,GROUND,Dębniki
67849432,Apartament Ludwinów 3 pok. - Gotowe DO Negocjacji,935184.25,PLN,52.91,THREE,GROUND,Dębniki
67839822,"1 piętro I 2 pokoje I 48,28m2 I po remoncie",669000.0,PLN,48.28,TWO,FIRST,Bieżanów-Prokocim
67849389,Gotowe do Wejścia! Nowoczesne 3 Pokoje - Ogródek,889000.0,PLN,57.8,THREE,GROUND,Podgórze
67849388,Grzegórzki do wejścia,475000.0,PLN,21.0,ONE,FOURTH,Grzegórzki
67849382,3 pokojowe mieszkanie | Złota Podkowa,754000.0,PLN,65.57,THREE,FIRST,Bronowice
67713361,"3 pokojowe mieszkanie w spokojnej okolicy, bezpośrednio od właściciela",699000.0,PLN,51.7,THREE,FIRST,Prądnik Czerwony
67849369,"Mieszkanie, 2 pokojeKraków, Podgórze",659000.0,PLN,36.1,TWO,GROUND,Podgórze
67575154,MIESZKANIE - Nowa huta 166 m2 + pom gosp 67ms + garaż = 6240zł/m2 !,1460000.0,PLN,234.0,FIVE,,Wzgórza Krzesławickie
67791606,przestronne 3-pokojowe mieszkanie | 61 m2 | | Białoprądnicka Park,1129000.0,PLN,60.9,THREE,FIRST,Prądnik Biały
67849302,2 pokojowe z widokiem na panoramę miasta 11 piętro,570000.0,PLN,46.0,TWO,ABOVE_TENTH,Podgórze Duchackie
67390397,Apartament z widokiem na panoramę Starego Podgórza,2525000.0,PLN,87.03,THREE,SIXTH,Podgórze
96781319400067,"2 poziomowe, ogródek, garaż, przy Galerii Bronowice (Właściciel)",1385000.0,PLN,75.73,FOUR,GROUND,Prądnik Biały
67375840,3-pokojowe mieszkanie 59m2 + balkon,999000.0,PLN,59.76,THREE,FOURTH,Podgórze
67849234,"Kameralne osiedle, super loggia 12 m2",749000.0,PLN,58.5,TWO,FIRST,Prądnik Biały
67624487,2-pokojowe mieszkanie 47m2 + balkon Bezpośrednio,747016.0,PLN,47.05,TWO,FIRST,Prądnik Biały
64800985,Mieszkanie dwupoziomowe z ogródkiem bud 3 - oferta specjalna,800000.0,PLN,117.0,SIX,FIRST,Mogilany
67849202,Studio 24 m² ❘ Zakrzówek ❘ klimatyzacja ❘ do wejścia,445000.0,PLN,24.0,ONE,FIRST,Dębniki
67810252,Funkcjonalne 2-pokojowe | ul. Bochenka | idealne pod inwestycję,625000.0,PLN,39.5,TWO,GROUND,Podgórze Duchackie
65721385,Mieszkanie dwupoziomowe z ogródkiem - bud 2 - OFERTA SPECJALNA,790000.0,PLN,92.3,FIVE,FIRST,Mogilany
67732141,Przestronne 3-pokojowe mieszkanie w Krakowie | parking | balkon,888000.0,PLN,59.0,THREE,SECOND,Krowodrza
67653025,Kawalerka na poddaszu/ Balkon / 21.9 m2,279000.0,PLN,21.9,ONE,GARRET,Swoszowice
67676167,Kawalerka z ogródkiem / parter / południe /165 000 zł,165000.0,PLN,14.3,ONE,GROUND,Swoszowice
66993098,5-pokojowe mieszkanie 107m2 + ogródek Bezpośrednio,1640160.0,PLN,107.2,FIVE,GROUND,Łagiewniki-Borek Fałęcki
67843157,Kawalerka blisko tramwaju / Na Bieżanowie,159000.0,PLN,12.1,ONE,GROUND,Bieżanów-Prokocim
66188748,"Wyjątkowy Apartament!2 balkony, super lokalizacja",1195260.17,PLN,72.44,THREE,SEVENTH,Podgórze
66188634,"2 pok.na Zabłociu, w super okolicy,w dobrej cenie!",706659.94,PLN,39.7,TWO,FIRST,Podgórze
67849080,"2 pokoje, klimatyzacja + komórka lokatorska",780000.0,PLN,46.6,TWO,FIRST,Łagiewniki-Borek Fałęcki
67849059,4-pokojowe mieszkanie z balkonem - ul. Łobzowska,1699000.0,PLN,93.0,FOUR,GROUND,Stare Miasto
67849053,Mieszkanie w pełni wykończone i urządzone - Do zamieszkania - Garaż,881200.0,PLN,44.06,TWO,THIRD,Krowodrza
67848913,Wielki zachodni ogród dla Was i dla pieska,782540.0,PLN,50.2,TWO,GROUND,Dębniki
67848900,"64, 75 m² ❘ 3 pokoje ❘ balkon ❘ do wejścia ❘ Ruczaj",997150.0,PLN,64.75,THREE,THIRD,Dębniki
67848899,Mieszkanie premium | gotowe do wejścia | 2 balkony,1500000.0,PLN,75.0,THREE,THIRD,Podgórze
67848898,Do remontu | 2 pokoje | Os. Hutnicze,640000.0,PLN,54.67,TWO,GROUND,Nowa Huta
67848884,3 pokoje Kraków miejsce w hali garażowej w cenie!!,721592.9,PLN,53.86,THREE,GROUND,Bieżanów-Prokocim
67333902,"SOLAR GARDEN| Wykończone 2-pok z ogrodem|Myśliwska, Płaszów| garaż!",759000.0,PLN,42.58,TWO,GROUND,Podgórze
67848814,Bezpieczny NOWY Unikalny PREMIUM bez PCC Gotowy,952400.0,PLN,53.0,THREE,FIRST,Podgórze
67848755,2-Pok | Wysoki Standard | Roi 8%!,325000.0,PLN,27.2,TWO,SECOND,Bieżanów-Prokocim
67848715,Komfortowe 4 pokoje + balkon | Gotowe do odbioru,926093.0,PLN,64.82,FOUR,SECOND,Prądnik Biały
67848696,Modrzewiowa | 3 pokoje | 64 m² | 1 piętro | klimatyzacja,814000.0,PLN,64.97,THREE,FIRST,Wieliczka
67772169,Apartament Wola Village,1290504.0,PLN,94.89,FOUR,GROUND,Zwierzyniec
67773835,"4 pokoje z ogrodem, 84,6 m², 2 miejsca postojowe",1099000.0,PLN,84.63,FOUR,GROUND,Prądnik Biały
67467062,"Nowa Huta os. Zgody ⭐2 pokoje z opcją 3/ 49,84m2⭐tramwaj 3 min // park",565000.0,PLN,49.84,TWO,SECOND,Nowa Huta
67848639,"Ściegiennego, kawalerka, 32 m2",425000.0,PLN,31.9,ONE,GROUND,Bieżanów-Prokocim
67707767,Funkcjonalne o jasnym wnętrzu ze wspaniałym widokiem,579000.0,PLN,42.08,TWO,ABOVE_TENTH,Prądnik Czerwony
67848632,Nowoczesny Apartament Premium | Bagry | Balkon | Bez PCC i prowizji,968600.0,PLN,53.0,THREE,THIRD,Podgórze
67848608,"Nowe, 3 pokojowe, umeblowane, ogród 160m2, RUCZAJ.",906000.0,PLN,50.0,THREE,GROUND,Dębniki
67843868,2pokojowe z widokiem na Wisłę 2 loggie+M.postojowe,1120000.0,PLN,53.7,TWO,SECOND,Grzegórzki
67782150,Jasne nowoczesne mieszkanie | WIŚLANE TARASY,1950000.0,PLN,64.67,THREE,SEVENTH,Grzegórzki
67848595,2 pokoje I balkon I bez prowizji i Pcc I 2026 r I,517876.0,PLN,35.98,TWO,THIRD,Podgórze Duchackie
67848594,Nowe 2 pokoje | balkon | Kraków - Piaski Nowe,552868.0,PLN,38.14,TWO,FIRST,Podgórze Duchackie
67848574,"Promocja, 3 pokoje gotowe do odbioru",788000.0,PLN,54.91,THREE,FIRST,Dębniki
67848580,"Promocja, 2 pokoje gotowe do odbioru",548000.0,PLN,33.51,TWO,GROUND,Dębniki
67848577,"Promocja, 3 pokoje gotowe do odbioru",791000.0,PLN,54.8,THREE,FIRST,Dębniki
67848578,3 pokoje Krowodrza Klimatyzacja w cenie mieszkania,863300.0,PLN,54.08,THREE,FIFTH,Prądnik Biały
67848576,"Promocja, 2 pokoje gotowe do odbioru",647000.0,PLN,42.41,TWO,FIRST,Dębniki
67848575,"Promocja, 2 pokoje gotowe do odbioru",577000.0,PLN,32.83,TWO,THIRD,Dębniki
67848570,2 pokoje Krowodrza Klimatyzacja w cenie mieszkania,698400.0,PLN,40.28,TWO,SEVENTH,Prądnik Biały
67848571,"Promocja, 3 pokoje gotowe do odbioru",790000.0,PLN,55.06,THREE,SECOND,Dębniki
67848569,"Promocja, 3 pokoje gotowe do odbioru",784000.0,PLN,55.02,THREE,FIRST,Dębniki
67848535,Wola Justowska | 2 poziomy | 4 Pokoje! | 102 m2,1572800.0,PLN,102.05,FOUR,GROUND,Zwierzyniec
96737584000067,3-pokojowe mieszkanie 59m2 + balkon,999000.0,PLN,59.76,THREE,FOURTH,Podgórze
67848542,Wyjątkowy Apartament |Bagry | 3 Pokoje | Balkon | Bez PCC i prowizji,968600,PLN,53.0,THREE,THIRD,Podgórze
67848523,"WYKOŃCZONE MIESZKANIE PREMIUM 46,31 M2, BALKON, GARAŻ",1195000,PLN,46.31,TWO,FIFTH,Krowodrza
66288394,4-pokojowe mieszkanie 88m2 + taras Bez Prowizji,2070000,PLN,88.5,FOUR,FIRST,Bronowice
67375857,1-pokojowe mieszkanie 30m2 + balkon Bezpośrednio,600000,PLN,30.6,ONE,FOURTH,Podgórze
67837912,5-pokojowe mieszkanie 120m2 + 2 tarasy,1795301,PLN,120.49,FIVE,FIRST,Zwierzyniec
66339507,3-pokojowe mieszkanie 57m2 + loggia Bez Prowizji,1005086,PLN,57.36,THREE,FIRST,Podgórze
67848466,2 pokoje po generalnym remoncie | cisza i zieleń | Nowa Huta,650000,PLN,46.0,TWO,GROUND,Nowa Huta
67848415,Mieszkanie na sprzedaż- Bielany,850000,PLN,107.0,FOUR,FIRST,Zwierzyniec
67832129,3 pokoje 70 m² + 2 balkony  NOWA CENA  spokojna okolica,739000,PLN,70.32,THREE,THIRD,Bieżanów-Prokocim
67848358,3M| DWUPOZIOMOWE_osobna kuchnia_winda| TYLKO U NAS!,699000,PLN,70.0,THREE,FOURTH,Bieżanów-Prokocim
67848329,Wszędzie blisko! Gotowa inwestycja!,879990,PLN,65.0,THREE,SECOND,Czyżyny
67802295,Luksus nad rzeką: 126m² + ogród | 5 min od centrum,3140139,PLN,126.11,FOUR,GROUND,Zwierzyniec
67848324,3 pokoje I duży balkon I nowe I gotowe,960298,PLN,63.29,THREE,THIRD,Podgórze Duchackie
67848319,2 poziomowe mieszkanie z widokiem na Tatry - nowe,1069000,PLN,122.8,SEVEN,FIRST,Prądnik Biały
67848312,2M|KAMIENICA_klimatyzacja| BLISKO WISŁY| TYLKO U NAS!,729000,PLN,49.0,TWO,THIRD,Podgórze
67809151,"Najpiękniejsze, funkcjonalne z tarasem,",1090000,PLN,70.0,THREE,SECOND,Swoszowice
67556927,Unikatowy loft | Wysokie sufity | Krowodrza | Kamienica,849000,PLN,57.77,ONE,THIRD,Krowodrza
67848268,2 pokoje | stan deweloperski | balkon,483120,PLN,39.6,TWO,GROUND,Dębniki
67848256,Mieszkanie na sprzedaż - Bielany,1450000,PLN,107.0,FOUR,GROUND,Zwierzyniec
67848243,"2 pok, jasna kuchnia",565000,PLN,47.0,TWO,SECOND,Bieżanów-Prokocim
67848222,2M| balkon_miejsce postojowe_osobna kuchnia | TYLKO U NAS!,679000,PLN,55.0,TWO,FIRST,Prądnik Biały
67674740,"Prądnik Biały, Do Natychmiastowego Zakupu!",489000,PLN,37.13,ONE,SECOND,Prądnik Biały
67221236,Zamieszkaj w samym sercu Podgórza,999000,PLN,75.64,TWO,SECOND,Podgórze
67428632,Nowoczesne 2 pokoje | Apartamenty Przybyszewskiego,749000,PLN,39.01,TWO,FIRST,Krowodrza
67621233,2-pokojowe mieszkanie z dużym balkonem na Ruczaju,699000,PLN,60.0,TWO,SECOND,Dębniki
67495154,"2 pokoje | Zabłocie, Portowa | m. post | Bez PCC",740000,PLN,39.72,TWO,FOURTH,Podgórze
66832513,Mieszkania z ogródkami - Lubocka 48,749000,PLN,62.02,THREE,GROUND,Wzgórza Krzesławickie
67848156,"Mieszkanie na sprzedaż, Kraków, 2 pokoje",933576,PLN,55.57,TWO,FIRST,Prądnik Biały
67779396,"Mieszkanie dwupokojowe, Krowodrza, Nowe budownictwo!",670000,PLN,40.25,TWO,GROUND,Bronowice
67727628,Mieszkanie 4 pokojowe - Kraków - ul. Chełmońskiego,1200000,PLN,77.37,FOUR,SECOND,Prądnik Biały
67848037,Nowe | Do wejścia | Słoneczne | Balkon | Garaż,1250000,PLN,70.0,THREE,THIRD,Czyżyny
67848022,Południowy salon 50 m2 - taras 21m2 - parking,2511300,PLN,133.0,FIVE,THIRD,Bronowice
67848006,"Nowoczesne 56m², wykończone pod klucz,  3 pokoje + klimatyzacja",990000,PLN,56.0,THREE,THIRD,Prądnik Biały
67848005,Świetna okazja! | Premium 3 pokoje | piękny widok,1530000,PLN,72.02,THREE,FOURTH,Grzegórzki
67848004,2 pokoje | osobna kuchnia | balkon | las,640000,PLN,47.6,TWO,SECOND,Łagiewniki-Borek Fałęcki
67847980,2 pokojowe mieszkanie na Czyżynach I balkon,740000,PLN,47.7,TWO,SECOND,Bieńczyce
67847956,"Kraków, ul Sobieskiego jednopokojowy apartament 68,44 m2, sprzedam",850000,PLN,68.14,ONE,,Stare Miasto
67712825,Mieszkanie Banacha + 2 miejsca postojowe,719000,PLN,38.81,TWO,FOURTH,Prądnik Biały
67831697,Bronowice garsoniera z osobną kuchnia !,429000,PLN,24.88,ONE,THIRD,Bronowice
67847822,Salwatror / Wysoki Parter / Z duzym potencjałem,1650000,PLN,95.31,THREE,GROUND,Zwierzyniec
67511620,Nowoczesne 3-pokojowe mieszkanie z balkonem,1130000,PLN,61.19,THREE,GROUND,Grzegórzki
66971551,Kawalerka z balkonem idealna pod inwestycję,287000,PLN,17.41,ONE,FIRST,Krowodrza
67743791,"Nowe mieszkanie, wykończone 48,3m2, Kraków-Wzg.Krzesławickie-Zesławice",599000,PLN,48.3,TWO,THIRD,Wzgórza Krzesławickie
67847672,"4 pokoje | 95,86 m² | Klimatyzacja | Ogrzewanie podłogowe | Nowa Huta",1370798,PLN,95.86,FOUR,SECOND,Nowa Huta
67847626,Przestronne mieszkanie z dwoma balkonami,839000,PLN,53.0,TWO,SIXTH,Grzegórzki
67513872,Mieszkanie 90 m2 przy ul. Św. Jana,2160000,PLN,90.0,FIVE,SECOND,Stare Miasto
67773034,Planujesz sprzedaż swojej nieruchomości? Zapraszam do współpracy!,1409000,PLN,73.71,FOUR,SECOND,Dębniki
67847496,3 pokoje nowe komfortowe balkon garaż Kl_Zabłocie,1019502,PLN,63.09,THREE,SECOND,Podgórze
96784854200067,Wyjątkowy Apartament |Bagry | 3 Pokoje | Balkon | Bez PCC i prowizji,968600,PLN,53.0,THREE,THIRD,Podgórze
67847496,3 pokoje nowe komfortowe balkon garaż Kl_Zabłocie,1019502.0,PLN,63.09,THREE,SECOND,Podgórze
67742945,"3pokojowe mieszkanie, podwójne miejsce parkingowe, świetna lokalizacja",1220000.0,PLN,69.0,THREE,FIRST,Prądnik Biały
67825087,Nowosądecka - 2 Pokojowe Z Balkonem,549000.0,PLN,33.5,TWO,FOURTH,Bieżanów-Prokocim
67752461,3-Pokojowe Mieszkanie Z Antersolą I Balkonem,1600000.0,PLN,111.3,THREE,FOURTH,Krowodrza
67794305,"Kliny- przestronne 2-pokojowe mieszkanie, 54 m2",680000.0,PLN,54.24,TWO,THIRD,Swoszowice
67847431,"2 pok. z szybkim dostępem do centrum i na uczelnie! 33,40 m²",521000.0,PLN,33.4,TWO,SECOND,Prądnik Biały
67743430,"3 pokoje, 44,33m2 + piwnica, ul. Spółdzielców umeblowane 1p Kraków",685000.0,PLN,44.33,THREE,FIRST,Bieżanów-Prokocim
67809494,3-POKOJOWE MIESZKANIE 50M^2 (BEZPOŚREDNIO),699999.0,PLN,50.0,THREE,GROUND,Nowa Huta
67847310,Kawalerka z osobną kuchnią oraz obszerną loggią,430000.0,PLN,32.0,ONE,TENTH,Bieżanów-Prokocim
67822515,Przestronne mieszkanie lub 3-pak inwestycyjny :) | ul. Cechowa,1255000.0,PLN,154.0,SIX,GROUND,Podgórze Duchackie
67573667,Zamieszkaj w nowej kamienicy z widokiem na zieleń,913500.0,PLN,35.14,TWO,SECOND,Grzegórzki
67847253,2 pokojowe mieszkanie Blisko Centrum!!!,706000.0,PLN,40.0,TWO,FIRST,Podgórze
67732407,"2-pokojowe, mieszkanie z loggią-Bronowice",675000.0,PLN,39.0,TWO,SECOND,Bronowice
67743262,Mieszkanie 2 pokoje | po generalnym remoncie | Kościuszkowców | Borek,569000.0,PLN,47.0,TWO,GROUND,Łagiewniki-Borek Fałęcki
67822332,"Mieszkanie 56m2, garaż + komórka lok. Bez prowizji",784000.0,PLN,56.0,THREE,FIRST,Podgórze Duchackie
66333238,3-pokojowe mieszkanie 58m2 + balkon Bez Prowizji,840081.0,PLN,58.53,THREE,FIRST,Dębniki
67695810,Mieszkanie Krowodrza | Wysoki standard | 2 pokoje | Kraków | Prywatnie,831158.0,PLN,42.65,TWO,GROUND,Krowodrza
67833595,"Grzegórzki- zadbane, wyposażone z balkonem",620000.0,PLN,42.0,TWO,EIGHTH,Prądnik Czerwony
67203182,EKO SUCHARSKIEGO,,,,,,Bieżanów-Prokocim
67513520,"Przedsprzedaż!!!,9800 zł/m2,3 pokojowe , ogródek, balkon, Kraków!!!!",591332.0,PLN,60.34,THREE,FIRST,Nowa Huta
67771322,Prądnik Biały 2 osobne pokoje,569500.0,PLN,33.5,TWO,SIXTH,Prądnik Biały
67764847,⭐Nowe 2 p Gotowe• MIstrzejowice •0%• Promocje•,600408.0,PLN,42.15,TWO,FIRST,Mistrzejowice
67775836,⭐Kawalerka- Balkon-Miejsce pst-Kameralne osiedle,528000.0,PLN,33.5,ONE,FIRST,Swoszowice
67847003,"Apartament premium 97,56 m² | Tatarska 3 | Zwierzyniec",2243880.0,PLN,97.56,FOUR,SECOND,Zwierzyniec
67682325,118 m² w kamienicy | Cisza w centrum | Dla rodziny,1890000.0,PLN,118.7,FIVE,FIRST,Stare Miasto
67846988,Apartament premium z prywatnym tarasem na dachu | Tatarska 3 | Kraków,2409400.0,PLN,86.05,THREE,THIRD,Zwierzyniec
67788162,2 pok/45 m2/po remoncie/Grzegórzki/ul.Narzymskiego,688000.0,PLN,45.1,TWO,THIRD,Grzegórzki
67613829,Cisza / Balkon / Inwestycja / Dobra lokalizacja,535000.0,PLN,41.42,TWO,SECOND,Czyżyny
65272954,3-pokojowe mieszkanie 59m2 + 2 balkony | miejsce postojowe GRATIS,903640.0,PLN,59.45,THREE,SECOND,Prądnik Biały
67640381,Apartament z duszą | Salwator 97 m²,2700000.0,PLN,112.99,THREE,FOURTH,Zwierzyniec
67825828,Nowoczesne dwu-pokojewe mieszkanie  z balkonem,799990.0,PLN,44.51,TWO,FIRST,Bieżanów-Prokocim
67747538,Wola Justowska |103m2| Dzień otwarty w ten piątek,1960000.0,PLN,103.0,THREE,FIRST,Bronowice
67725273,"48,62 m2 - mieszkanie ul. Kobierzyńska",811710.9,PLN,48.62,TWO,FIRST,Dębniki
66904399,"4-pokojowe mieszkanie 76 m2 + 2 balkony 4 i 4 m2, Bezpośrednio",1037136.0,PLN,76.26,FOUR,SECOND,Dębniki
65262867,Wzgórze Krzemionki II | mieszkanie 2-pok. | 3,862400.0,PLN,49.28,TWO,FIRST,Podgórze
67204907,Zgodna Park | mieszkanie 3-pok. | ogródek| I1,770770.0,PLN,70.07,THREE,GROUND,Mogilany
67229630,Wybickiego 5 FORTnatura gotowe do odbioru | 2-pok. | A1.56,740000.0,PLN,43.79,TWO,FIFTH,Prądnik Biały
67776473,Osiedle Teatralne 19 Nowa Huta gotowe do odbioru | M23 - 3 pokoje,1082016.0,PLN,75.14,THREE,THIRD,Nowa Huta
67669542,Kawalerka | Loggia | Stare Podgórze | Rynek Pierwotny |Dąbrowskiego 12,632000.0,PLN,27.9,ONE,SECOND,Podgórze
67846852,Gotowe 4 Pokoje 2 Parkingi Podgórze Bez PCC,940000.0,PLN,68.21,FOUR,THIRD,Podgórze
67542240,Aktualny Apartament Młyny Mogilska Wykończony,2319000.0,PLN,85.0,FOUR,SECOND,Grzegórzki
67846835,"45,6m2 *2pok* częściowo wyremontowane* Os.Zielone",593000.0,PLN,45.66,TWO,,Nowa Huta
67684788,"Mieszkanie z balkonem, 2 sypialnie, osobna kuchnia",529000.0,PLN,45.26,TWO,FOURTH,Wzgórza Krzesławickie
67846734,Podgórze Duchackie - 2pok - balkon - garaż - 45m2,652000.0,PLN,45.0,TWO,,Podgórze Duchackie
67846662,"✩OS Strusia✩ 25,59m2 ✩ 1pok ✩idealne POD Wynajem✩",371000.0,PLN,25.59,ONE,,Bieńczyce
67846659,"Os.Młodości * 34,4m2+12,7m2 piwnica * 1pok + os. kuchnia",445000.0,PLN,34.4,ONE,,Nowa Huta
67846528,Przestronne 2-pok. mieszkanie w spokojnej części Nowej Huty – 55 m²,640000.0,PLN,54.67,TWO,GROUND,Nowa Huta
96784749600067,3 pokoje nowe komfortowe balkon garaż Kl_Zabłocie,1019502.0,PLN,63.09,THREE,SECOND,Podgórze
67846500,⭐️4pok⭐️64m2⭐️Zaciszna okolica⭐️Widok na zieleń⭐️,928000.0,PLN,64.0,FOUR,,Bieńczyce
67810054,Bonarka  funkcjonalne mieszkanie z balkonem,780000.0,PLN,59.0,THREE,SECOND,Podgórze Duchackie
67846471,"Widokowe, ciche, 3pok + garaż + 28m taras i balko",1290000.0,PLN,67.52,THREE,,Prądnik Czerwony
67830308,Mieszkanie z widokiem na Wawel,760000.0,PLN,50.7,TWO,FOURTH,Czyżyny
67834329,Apartament przy Trasie Łagiewnickiej | 3 pokoje,1500000.0,PLN,80.0,THREE,FOURTH,Dębniki
67846467,⭐Podgórze✅Myśliwska✅60m2✅Do odświeżenia✅3 pok⭐,840000.0,PLN,60.28,THREE,,Podgórze
67684380,ec6244153,670500.0,PLN,39.25,TWO,GROUND,Podgórze
66336206,Mieszkaj w Mieście – etap Poetów (bud. K),,,,,,Bronowice
67808127,Apartament z widokowym tarasem i sauną smart home 10 piętro,2850000.0,PLN,130.08,FOUR,TENTH,Stare Miasto
67777756,Przytulna kawalerka (27 m²)pośród zieleni w NH bez obciążeń i prowizji,429000.0,PLN,27.02,ONE,THIRD,Nowa Huta
67846405,"⭐3 pok✅63,37m2✅Krowodrza Górka✅ Doskonały dojazd✅",823000.0,PLN,61.37,THREE,,Prądnik Biały
67788264,Nowoczesne mieszkanie gotowe do wejścia - Zakrzówek - ul. Pawlickiego,870000.0,PLN,53.87,TWO,SECOND,Dębniki
